DateTime,RECORD,PTemp,PPFD_Avg,Temp_Avg,RH_Avg,Date,Source
23/05/2018 00:40,9990,17.11,1.226,14.940,86.00,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 00:50,9991,17.05,1.130,14.780,86.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:00,9992,16.99,1.235,14.870,85.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:10,9993,16.97,1.120,15.160,84.20,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:20,9994,16.97,989.000,15.300,82.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:30,9995,16.98,1.037,15.370,82.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:40,9996,16.99,993.000,15.400,82.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 01:50,9997,17.01,1.167,15.440,82.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:00,9998,17.03,1.202,15.380,82.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:10,9999,17.03,1.128,15.270,81.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:20,10000,17.03,1.079,15.120,81.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:30,10001,17.01,1.006,14.980,81.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:40,10002,16.99,1.106,14.970,81.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 02:50,10003,16.96,1.033,15.000,81.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:00,10004,16.94,1.052,14.950,81.60,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:10,10005,16.91,1.024,14.940,82.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:20,10006,16.88,1.029,14.880,81.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:30,10007,16.85,1.179,14.790,81.60,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:40,10008,16.82,959.000,14.730,81.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 03:50,10009,16.78,894.000,14.630,81.20,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:00,10010,16.74,1.232,14.450,81.00,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:10,10011,16.69,1.086,14.370,80.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:20,10012,16.63,984.000,14.250,80.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:30,10013,16.57,1.147,14.110,80.70,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:40,10014,16.51,986.000,14.100,81.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 04:50,10015,16.47,1.068,14.230,81.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:00,10016,16.43,0.950,14.230,81.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:10,10017,16.39,956.000,14.190,81.70,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:20,10018,16.36,1.024,14.150,81.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:30,10019,16.32,1.215,14.020,81.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:40,10020,16.27,1.866,13.900,81.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 05:50,10021,16.23,2.400,13.830,80.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:00,10022,16.18,3.081,13.720,80.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:10,10023,16.13,4.400,13.690,81.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:20,10024,16.09,6.958,13.760,81.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:30,10025,16.06,12.590,13.950,81.20,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:40,10026,16.05,35.540,14.080,81.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 06:50,10027,16.06,45.290,14.140,82.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:00,10028,16.09,49.280,14.460,82.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:10,10029,16.15,51.810,14.760,82.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:20,10030,16.22,55.550,15.050,82.20,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:30,10031,16.31,59.430,15.360,82.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:40,10032,16.42,65.090,15.710,82.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 07:50,10033,16.54,75.280,15.970,84.00,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:00,10034,16.65,84.000,15.880,87.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:10,10035,16.75,92.900,16.190,87.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:20,10036,16.87,113.300,16.610,85.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:30,10037,17.01,156.400,17.000,84.70,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:40,10038,17.19,189.000,17.460,83.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 08:50,10039,17.41,203.500,17.890,81.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:00,10040,17.65,182.100,18.330,78.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:10,10041,17.90,176.300,18.690,78.00,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:20,10042,18.13,175.100,19.140,75.72,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:30,10043,18.38,211.400,19.480,75.32,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:40,10044,18.64,281.500,19.800,74.67,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 09:50,10045,18.93,342.300,20.300,72.89,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:00,10046,19.20,86.800,20.270,71.89,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:10,10047,19.40,88.700,20.030,74.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:20,10048,19.56,88.200,20.170,74.12,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:30,10049,19.73,87.600,20.460,74.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:40,10050,19.91,89.200,20.760,72.84,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 10:50,10051,20.10,91.200,20.910,72.21,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:00,10052,20.29,98.000,21.100,71.11,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:10,10053,20.48,193.700,21.290,70.07,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:20,10054,20.66,307.400,21.390,70.24,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:30,10055,20.86,210.500,21.710,69.85,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:40,10056,21.06,131.700,21.920,67.24,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 11:50,10057,21.23,125.800,21.740,67.41,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:00,10058,21.40,145.100,22.060,66.42,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:10,10059,21.55,89.900,21.710,66.54,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:20,10060,21.66,95.800,22.040,67.52,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:30,10061,21.73,75.820,21.550,66.72,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:40,10062,21.72,57.710,20.770,67.64,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 12:50,10063,21.65,97.000,20.430,70.38,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:00,10064,21.62,95.700,21.260,66.27,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:10,10065,21.61,48.640,20.800,68.03,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:20,10066,21.54,50.920,20.350,70.51,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:30,10067,21.44,91.300,20.130,71.06,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:40,10068,21.44,108.500,21.180,68.55,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 13:50,10069,21.48,54.320,20.900,67.22,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:00,10070,21.47,95.000,20.530,70.20,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:10,10071,21.52,155.800,21.590,68.79,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:20,10072,21.69,140.100,22.570,64.72,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:30,10073,21.86,67.530,22.170,63.83,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:40,10074,21.93,128.400,21.710,65.99,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 14:50,10075,22.02,98.400,21.930,64.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:00,10076,22.05,76.640,21.330,65.32,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:10,10077,22.04,121.700,21.420,67.27,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:20,10078,22.08,60.810,21.870,66.39,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:30,10079,22.09,56.510,21.290,68.55,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:40,10080,22.05,51.190,20.900,70.03,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 15:50,10081,21.96,49.170,20.460,70.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:00,10082,21.89,126.900,20.840,73.51,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:10,10083,21.92,104.400,21.700,70.06,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:20,10084,21.98,102.900,21.850,66.85,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:30,10085,22.05,99.300,21.850,64.88,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:40,10086,22.11,92.900,21.880,65.83,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 16:50,10087,22.16,82.000,22.050,67.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:00,10088,22.22,91.900,22.080,67.48,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:10,10089,22.26,105.600,21.920,67.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:20,10090,22.28,56.810,21.660,67.86,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:30,10091,22.22,33.870,20.870,69.58,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:40,10092,22.11,62.190,20.690,71.86,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 17:50,10093,22.02,40.080,20.740,71.59,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:00,10094,21.92,39.770,20.560,72.43,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:10,10095,21.83,54.070,20.530,73.08,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:20,10096,21.78,52.870,20.820,72.36,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:30,10097,21.76,49.660,20.890,72.31,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:40,10098,21.74,46.630,20.880,71.12,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 18:50,10099,21.71,45.760,20.730,70.93,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:00,10100,21.67,115.600,20.630,70.04,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:10,10101,21.61,177.500,20.560,70.27,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:20,10102,21.55,162.200,20.560,70.05,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:30,10103,21.47,95.900,20.390,70.35,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:40,10104,21.37,56.190,19.990,70.01,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 19:50,10105,21.24,45.700,19.660,71.62,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:00,10106,21.10,33.380,19.390,72.92,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:10,10107,20.96,17.630,19.160,74.19,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:20,10108,20.81,10.870,18.940,75.32,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:30,10109,20.65,5.678,18.670,76.11,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:40,10110,20.49,3.039,18.430,76.93,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 20:50,10111,20.33,1.572,18.240,77.68,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:00,10112,20.18,1.128,18.080,78.51,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:10,10113,20.03,1.161,17.910,79.36,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:20,10114,19.90,1.123,17.820,79.30,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:30,10115,19.77,1.123,17.680,79.68,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:40,10116,19.64,1.135,17.520,80.60,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 21:50,10117,19.51,1.035,17.360,81.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:00,10118,19.38,1.046,17.260,81.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:10,10119,19.26,1.073,17.230,82.10,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:20,10120,19.15,1.199,17.160,82.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:30,10121,19.05,1.062,17.050,82.40,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:40,10122,18.95,1.182,16.880,82.70,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 22:50,10123,18.83,926.000,16.720,82.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:00,10124,18.72,1.115,16.570,83.50,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:10,10125,18.61,983.000,16.530,83.80,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:20,10126,18.51,1.078,16.490,83.60,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:30,10127,18.41,1.050,16.450,84.00,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:40,10128,18.33,1.271,16.410,83.70,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
23/05/2018 23:50,10129,18.24,1.188,16.250,83.90,23/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:00,10130,18.15,1.246,16.080,84.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:10,10131,18.06,1.202,15.930,84.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:20,10132,17.96,1.082,15.810,84.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:30,10133,17.86,1.208,15.680,85.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:40,10134,17.76,1.305,15.560,85.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 00:50,10135,17.65,1.288,15.420,85.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:00,10136,17.56,1.160,15.220,86.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:10,10137,17.48,1.267,15.090,86.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:20,10138,17.39,1.341,14.980,86.80,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:30,10139,17.33,1.259,15.110,85.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:40,10140,17.29,1.095,15.340,83.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 01:50,10141,17.27,1.072,15.330,82.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:00,10142,17.25,1.242,15.300,81.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:10,10143,17.24,1.155,15.260,81.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:20,10144,17.22,1.204,15.200,80.80,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:30,10145,17.20,1.137,15.150,80.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:40,10146,17.18,936.000,15.090,80.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 02:50,10147,17.15,1.049,15.050,80.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:00,10148,17.12,1.167,14.960,80.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:10,10149,17.09,842.000,14.890,79.89,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:20,10150,17.06,1.081,14.860,79.80,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:30,10151,17.03,1.204,14.850,79.90,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:40,10152,17.00,908.000,14.890,80.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 03:50,10153,16.97,1.022,14.960,80.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:00,10154,16.95,964.000,15.020,80.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:10,10155,16.94,995.000,15.070,81.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:20,10156,16.93,1.117,15.110,81.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:30,10157,16.93,1.143,15.070,81.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:40,10158,16.92,1.039,14.990,81.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 04:50,10159,16.91,876.000,14.880,80.90,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:00,10160,16.88,1.060,14.830,80.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:10,10161,16.87,1.171,14.830,80.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:20,10162,16.85,1.151,14.830,80.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:30,10163,16.83,1.506,14.820,79.74,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:40,10164,16.81,1.977,14.750,79.97,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 05:50,10165,16.79,2.911,14.760,80.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:00,10166,16.77,3.361,14.950,80.90,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:10,10167,16.78,4.359,15.250,81.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:20,10168,16.80,7.175,15.550,81.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:30,10169,16.85,16.340,15.840,81.90,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:40,10170,16.91,37.130,16.070,82.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 06:50,10171,17.00,40.320,16.230,81.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:00,10172,17.09,61.950,16.280,80.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:10,10173,17.20,88.900,16.630,79.49,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:20,10174,17.33,95.000,16.950,79.06,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:30,10175,17.42,48.860,16.270,83.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:40,10176,17.43,33.820,15.920,84.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 07:50,10177,17.41,36.360,15.800,85.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:00,10178,17.39,37.660,15.770,86.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:10,10179,17.36,44.360,15.840,86.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:20,10180,17.35,51.200,15.920,85.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:30,10181,17.35,39.700,15.980,84.50,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:40,10182,17.36,40.720,16.060,83.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 08:50,10183,17.37,42.790,16.210,83.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:00,10184,17.40,40.980,16.350,82.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:10,10185,17.44,30.850,16.480,81.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:20,10186,17.48,28.770,16.570,81.10,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:30,10187,17.53,36.320,16.650,83.40,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:40,10188,17.57,57.370,16.680,85.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 09:50,10189,17.63,90.500,16.920,86.20,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:00,10190,17.72,120.700,17.290,85.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:10,10191,17.83,156.700,17.600,85.30,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:20,10192,17.96,190.100,17.850,83.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:30,10193,18.12,207.900,18.110,82.70,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:40,10194,18.30,283.700,18.540,81.60,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 10:50,10195,18.55,287.600,19.370,79.69,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:00,10196,18.92,238.800,20.640,75.71,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:10,10197,19.33,207.200,20.900,74.44,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:20,10198,19.67,314.700,21.220,74.18,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:30,10199,19.99,237.700,21.470,72.11,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:40,10200,20.28,142.500,21.620,72.04,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 11:50,10201,20.55,135.800,21.810,71.87,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:00,10202,20.82,134.000,22.150,70.35,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:10,10203,21.09,119.100,22.460,69.06,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:20,10204,21.34,120.900,22.550,67.76,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:30,10205,21.58,125.300,22.770,67.57,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:40,10206,21.80,130.000,22.810,66.00,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 12:50,10207,21.99,137.500,23.000,66.21,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:00,10208,22.19,149.300,23.430,63.84,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:10,10209,22.40,151.400,23.660,63.04,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:20,10210,22.64,164.500,24.060,61.61,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:30,10211,22.91,166.100,24.400,61.23,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:40,10212,23.19,177.800,24.530,61.29,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 13:50,10213,23.45,124.900,24.410,59.52,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:00,10214,23.62,105.200,23.650,61.34,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:10,10215,23.69,163.100,23.610,63.69,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:20,10216,23.79,149.500,24.080,62.13,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:30,10217,23.89,160.700,24.230,62.45,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:40,10218,23.97,164.400,24.300,61.45,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 14:50,10219,24.04,155.300,24.240,61.17,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:00,10220,24.09,153.900,24.040,60.86,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:10,10221,24.11,120.400,23.870,61.17,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:20,10222,24.11,103.600,23.660,63.52,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:30,10223,24.11,120.100,23.710,62.62,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:40,10224,24.11,75.110,23.500,62.52,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
24/05/2018 15:50,10225,24.05,69.080,22.930,64.07,24/05/2018,CR6Series_Test_2018_05_09_0850.dat
